company_id,category_code,country_code,state_code,average_funded,total_rounds,average_participants,products_number,offices,acquired_companies,mba_degree,phd_degree,ms_degree,other_degree,ipo,is_acquired,is_closed,age
c:267202,medical,USA,California,2877822.3333,3,0.0,,1.0,,,,,,False,False,False,4018.0
c:267215,biotech,USA,other,12872585.0,2,0.0,,1.0,,,,,,False,False,False,11688.0
c:26723,software,other,other,2578609.0,3,2.6667,,2.0,,,,,2.0,False,False,False,2557.0
c:267237,,USA,other,190466.0,1,0.0,,1.0,,,,,,False,False,False,3287.0
c:26724,network_hosting,USA,other,2000000.0,1,1.0,3.0,2.0,,1.0,,1.0,1.0,False,True,False,
c:267241,biotech,USA,other,1437500.0,2,2.5,,1.0,,,,,,False,False,False,1096.0
c:267242,biotech,USA,other,300000.0,1,0.0,,1.0,,,,,,False,False,False,1096.0
c:267243,enterprise,other,other,,1,1.0,,1.0,,,,,3.0,False,False,False,323.0
c:267245,health,USA,other,1300000.0,1,0.0,,1.0,,,,,,False,False,False,2192.0
c:267246,sports,USA,other,10000.0,1,0.0,,1.0,,,,,,False,False,False,1096.0
c:267247,biotech,USA,other,1148168.5,2,0.0,,1.0,,,,,,False,False,False,2922.0
c:267249,hardware,other,other,10000000.0,1,0.0,,1.0,,,,,,False,False,False,365.0
c:267250,biotech,USA,other,163800.0,1,0.0,,1.0,,,,,,False,False,False,
c:267256,hardware,USA,California,1813564.5,2,0.0,,1.0,,,,,,False,False,False,1826.0
c:267260,web,USA,California,9100000.0,1,0.0,,1.0,,,,,,False,False,False,3287.0
c:267261,nonprofit,USA,California,955211.0,1,0.0,,1.0,,,,,,False,False,False,5479.0
c:267269,ecommerce,USA,other,210000.0,2,0.0,,1.0,,,,,,False,False,False,3653.0
c:267271,hospitality,USA,other,50000.0,1,0.0,,1.0,,,,,,False,False,False,884.0
c:267277,advertising,USA,other,37500.0,1,0.0,,1.0,,,,,,False,False,False,2192.0
c:26728,public_relations,USA,California,,2,0.0,,1.0,,4.0,,2.0,4.0,False,True,False,1028.0
c:267282,biotech,USA,other,657500.0,2,0.0,,1.0,,,,,,False,False,False,2557.0
c:267283,software,USA,other,17000000.0,1,1.0,,1.0,,,,,,False,False,False,12784.0
c:267286,other,other,other,,2,2.0,,1.0,,,,,,False,False,False,245.0
c:267287,health,USA,other,500000.0,1,0.0,,1.0,,,,,,False,False,False,1461.0
c:26729,biotech,USA,other,30333333.3333,3,4.6667,,1.0,,2.0,,,5.0,False,True,False,
c:267294,software,USA,California,125000.0,1,0.0,,1.0,,,,,,False,False,False,2192.0
c:267295,ecommerce,other,other,30000.0,1,1.0,,1.0,,,,,,False,False,False,365.0
c:267299,software,USA,other,480000.0,1,0.0,,1.0,,,,,,False,False,False,1096.0
c:26730,biotech,other,other,38750000.0,2,5.5,,1.0,,1.0,,,1.0,False,False,False,
c:267302,,other,other,,1,0.0,,1.0,,,,,1.0,False,False,False,
c:267304,software,USA,California,2000000.0,1,1.0,,1.0,,,,,,False,False,False,487.0
c:26731,biotech,other,other,20480000.0,1,1.0,,1.0,,,,,,False,False,False,7670.0
c:26732,mobile,USA,California,,3,0.0,,1.0,,,1.0,1.0,2.0,False,True,False,1799.0
c:26734,semiconductor,USA,California,,1,0.0,,1.0,1.0,3.0,,1.0,5.0,False,False,False,5206.0
c:267364,news,USA,other,,1,0.0,,1.0,,,,,4.0,False,False,False,1096.0
c:26738,public_relations,USA,California,,2,0.0,,1.0,1.0,,,,,False,True,False,393.0
c:267384,biotech,USA,California,484000.0,1,0.0,,1.0,,,,,,False,False,False,487.0
c:267396,software,other,other,40000.0,1,1.0,,2.0,,,,1.0,2.0,False,False,False,214.0
c:267401,health,USA,other,280000.0,1,0.0,,1.0,,,,,,False,False,False,
c:267404,hardware,other,other,757626.0,1,0.0,,1.0,,,,,,False,False,False,
c:267408,education,USA,other,33000000.0,1,4.0,,1.0,,1.0,,,1.0,False,False,False,1096.0
c:267409,software,USA,other,8500000.0,2,0.0,,1.0,,,,,,False,False,False,6575.0
c:267410,software,USA,California,1990246.0,2,0.0,,1.0,,,,,,False,False,False,5479.0
c:267412,biotech,USA,other,93092700.0,1,0.0,,1.0,,,,,,False,False,False,5114.0
c:267427,,USA,California,622500.0,2,0.0,,1.0,,,,,,False,False,False,4018.0
c:267428,analytics,USA,California,14000000.0,1,1.0,,1.0,,,1.0,1.0,1.0,False,False,False,
c:267431,biotech,USA,other,2147092.0,1,0.0,,1.0,,,,,,False,False,False,3653.0
c:267438,health,USA,other,500000.0,1,0.0,,1.0,,,,,,False,False,False,1461.0
c:267439,biotech,USA,other,1839000.0,1,0.0,,1.0,,,,,,False,False,False,2557.0
c:26744,security,USA,California,,6,0.0,2.0,1.0,,4.0,,4.0,10.0,False,True,False,2815.0
c:267441,manufacturing,other,other,315000000.0,1,2.0,,1.0,,,,1.0,1.0,False,False,False,
c:267450,software,USA,other,1500000.0,1,0.0,,1.0,,,,,,False,False,False,5844.0
c:267451,web,USA,other,397000.0,1,0.0,,1.0,,,,,,False,False,False,2557.0
c:267452,nonprofit,USA,other,2800000.0,1,0.0,,1.0,,1.0,,1.0,1.0,False,False,False,7305.0
c:267455,health,other,other,100000.0,2,0.5,,1.0,,,,,,False,False,False,2922.0
c:267456,mobile,other,other,,1,2.0,,1.0,,,,,,False,False,False,
c:26746,software,USA,California,,2,0.0,1.0,3.0,,1.0,,,4.0,False,True,False,1406.0
c:267464,news,other,other,2700000.0,1,0.0,,1.0,,,,,,False,False,False,2192.0
c:26747,software,other,other,329411.0,2,0.5,1.0,1.0,,,,,,False,False,False,2009.0
c:267478,nonprofit,USA,other,17000000.0,1,0.0,,1.0,,,,,,False,False,False,14610.0
c:26749,network_hosting,USA,California,,4,0.0,,1.0,,2.0,,,2.0,False,False,False,4901.0
c:267491,web,USA,other,1000.0,1,0.0,,1.0,,,,1.0,1.0,False,False,False,
c:267497,consulting,USA,other,200000.0,1,0.0,,1.0,1.0,,,,,False,False,False,1444.0
c:267498,biotech,USA,other,375092.0,2,0.0,,1.0,,,,,,False,False,False,2922.0
c:267506,software,USA,California,3000398.0,1,0.0,,1.0,,,,,,False,False,False,1826.0
c:267513,manufacturing,USA,other,600000.0,1,0.0,,1.0,,,,,,False,False,False,1096.0
c:267516,ecommerce,USA,other,5100000.0,1,0.0,,1.0,,,,,,False,False,False,
c:267523,automotive,other,other,6061006.0,1,1.0,,1.0,,,,,1.0,False,False,False,4748.0
c:267527,biotech,USA,other,585000.0,1,0.0,,1.0,,,,1.0,,True,False,False,
c:267531,software,USA,other,11000000.0,1,0.0,,1.0,,,,,,False,False,False,
c:267532,biotech,USA,other,25000.0,1,0.0,,1.0,,,,,,False,False,False,1826.0
c:267535,mobile,USA,other,4940000.0,1,0.0,,1.0,,,,,,False,False,False,1037.0
c:267538,biotech,USA,other,360000.0,1,0.0,,1.0,,,,,,False,False,False,1826.0
c:267542,software,USA,other,5000000.0,1,2.0,,1.0,,,,,,False,False,False,
c:267553,,USA,other,2000000.0,1,0.0,,1.0,,,,,,False,False,False,
c:267557,health,USA,California,4000000.0,1,0.0,,1.0,,,,,,False,False,False,1461.0
c:267558,web,other,other,1840000.0,1,0.0,1.0,1.0,,,,,,False,False,False,334.0
c:267562,other,USA,other,45259000.0,1,0.0,,1.0,,,,,,False,False,False,2922.0
c:267564,,USA,other,2512398.0,1,0.0,,1.0,,,,,,False,False,False,
c:267566,biotech,USA,California,3599300.5,2,0.0,,1.0,,,,,,False,False,False,1461.0
c:267573,biotech,USA,other,7000000.0,1,0.0,,1.0,,,,,,False,False,False,1096.0
c:267584,news,other,other,,1,1.0,,1.0,,,,,,False,False,False,122.0
c:2676,advertising,other,other,2150000.0,2,1.5,,1.0,,,,,,False,True,False,1869.0
c:267616,ecommerce,USA,other,550000.0,1,0.0,,1.0,,,,,,False,False,False,731.0
c:267617,photo_video,USA,California,2700000.0,1,2.0,,1.0,,,,,1.0,False,False,False,
c:26762,mobile,USA,California,,1,0.0,,2.0,,,,,1.0,False,False,True,
c:267626,biotech,USA,California,500000.0,1,0.0,,1.0,,1.0,,1.0,3.0,False,False,False,2922.0
c:26768,software,USA,other,3500000.0,2,1.0,,1.0,,,,,2.0,False,False,False,
c:26769,software,other,other,2078700.0,1,1.0,,,,,,,,False,False,False,
c:267697,consulting,other,other,795507.0,1,1.0,,1.0,,,,,,False,False,False,1096.0
c:26770,software,other,other,500000.0,1,1.0,,,,,,,,False,False,False,
c:267700,biotech,USA,other,1268256.0,1,0.0,,1.0,,,,,,False,False,False,
c:267701,ecommerce,other,other,106068.0,1,0.0,,1.0,,,,,,False,False,False,1157.0
c:267708,biotech,USA,California,321414.0,1,0.0,,1.0,,,,,,False,False,False,8766.0
c:267713,transportation,USA,other,1000000.0,1,0.0,,1.0,,,,,1.0,False,False,False,731.0
c:267716,software,USA,other,200000.0,1,0.0,,1.0,,,,,,False,False,False,
c:267724,biotech,USA,other,100000.0,1,0.0,,1.0,,,,,,False,False,False,
c:26773,mobile,other,other,5380000.0,1,2.0,,1.0,,,,,,False,False,False,2557.0
c:267733,social,other,other,,1,1.0,,1.0,,,,,,False,False,False,
c:267734,health,other,other,,1,0.0,,1.0,,,,,2.0,False,False,False,1096.0
c:267735,hardware,USA,other,100000.0,1,0.0,,1.0,,,,,,False,False,False,
c:26774,software,USA,other,4750000.0,2,1.0,,1.0,,,,,,False,True,False,
c:267740,biotech,USA,other,2025200.0,1,0.0,,1.0,,,,,,False,False,False,2922.0
c:267741,software,USA,California,2500000.0,1,2.0,,1.0,,,,,,False,False,False,
c:267742,games_video,other,other,757626.0,1,0.0,,1.0,,,,,,False,False,False,3653.0
c:267760,biotech,USA,California,3124082.0,1,0.0,,1.0,,,,,,False,False,False,1826.0
c:267764,ecommerce,other,other,800000.0,1,0.0,,1.0,,,,,,False,False,False,4018.0
c:267768,nonprofit,USA,other,5100000.0,1,1.0,,1.0,,,,,,False,False,False,
c:267771,mobile,other,other,2000000.0,1,1.0,,1.0,,,1.0,2.0,1.0,False,False,False,579.0
c:267776,software,USA,other,1300000.0,1,0.0,,1.0,,,,,,False,False,False,
c:267778,health,USA,California,200000.0,1,0.0,,1.0,,,,,,False,False,False,1096.0
c:267782,biotech,USA,other,1570000.0,1,0.0,,1.0,,,,,,False,False,False,5844.0
c:267783,other,USA,other,1254544.0,1,0.0,,1.0,,,,,,False,False,False,
c:267785,advertising,USA,other,5000000.0,1,3.0,,1.0,,1.0,,,1.0,False,False,False,2922.0
c:267786,other,USA,other,1864750.0,1,0.0,,1.0,,,,,,False,False,False,
c:26779,ecommerce,other,other,5000000.0,1,2.0,,,,,,,,False,False,False,
c:26780,enterprise,USA,other,2625000.0,2,1.5,,1.0,,,,,2.0,False,True,False,
c:267802,ecommerce,other,other,20000.0,1,1.0,,1.0,,,,,,False,False,False,471.0
c:267807,health,USA,other,3800000.0,1,0.0,,1.0,,,,,,False,False,False,
c:26781,enterprise,USA,other,6000000.0,1,3.0,,1.0,,1.0,1.0,,3.0,False,True,False,5247.0
c:267813,ecommerce,USA,other,150000.0,1,0.0,,1.0,,,,,,False,False,False,6940.0
c:267816,software,USA,California,20000.0,1,0.0,,1.0,,,,,,False,False,False,1096.0
c:267817,travel,other,other,,1,0.0,1.0,1.0,,,,,,False,False,False,306.0
c:267819,biotech,USA,other,1800000.0,1,0.0,,1.0,,,,,,False,False,False,16436.0
c:26782,hardware,USA,other,14250000.0,2,3.0,,1.0,,,,,,False,True,False,2904.0
c:267825,other,USA,California,14000.0,1,0.0,,1.0,,,,,,False,False,False,
c:26783,software,USA,other,12250000.0,2,6.0,,1.0,,3.0,,1.0,4.0,False,True,False,2324.0
c:26784,web,other,other,3050000.0,2,1.0,,,,,,,,False,False,False,
c:267843,mobile,other,other,,1,2.0,,1.0,,,,,,False,False,False,1096.0
c:267848,ecommerce,other,other,1286600.0,1,3.0,,1.0,,,,,,False,False,False,365.0
c:26785,games_video,other,other,4720000.0,1,1.0,,1.0,,,,,,False,False,True,
c:267852,software,other,other,151525.0,1,0.0,,1.0,,,,,,False,False,False,
c:267861,health,USA,other,200000.0,1,0.0,,1.0,,,,,,False,False,False,6575.0
c:267863,ecommerce,other,other,650000.0,1,0.0,,1.0,,,,,1.0,False,False,False,385.0
c:267864,games_video,USA,California,20000000.0,1,0.0,,1.0,,,,,,False,False,False,731.0
c:26787,mobile,other,other,4260000.0,1,1.0,,1.0,,,,,,False,False,False,1826.0
c:26788,other,other,other,2000000.0,1,2.0,,1.0,,,,,,False,False,False,2345.0
c:267883,real_estate,other,other,1515251.0,1,8.0,,1.0,,,,,,False,False,False,334.0
c:26789,hardware,other,other,4260000.0,1,1.0,,1.0,,,,,,False,False,False,
c:267899,manufacturing,USA,other,16500000.0,1,0.0,,1.0,,,,,,False,False,False,21550.0
c:26790,mobile,other,other,1960000.0,1,1.0,,1.0,,,,,,False,False,False,3287.0
c:267914,web,other,other,800000.0,1,0.0,2.0,1.0,,,,,,False,False,False,
c:26792,hardware,USA,California,4000000.0,1,3.0,,1.0,,1.0,,1.0,2.0,False,False,False,
c:26793,mobile,USA,other,4000000.0,1,1.0,,1.0,,1.0,,,1.0,False,False,False,13880.0
c:267930,security,USA,other,15000.0,1,1.0,,1.0,,,,,,False,False,False,153.0
c:26794,enterprise,other,other,1798555.0,2,2.5,,1.0,,,,,,False,False,False,2557.0
c:267949,education,USA,California,5000000.0,1,3.0,,1.0,,,,,,False,False,False,
c:26795,security,other,other,7000000.0,2,2.0,,1.0,,2.0,1.0,1.0,9.0,False,False,False,3287.0
c:26798,software,other,other,3879600.0,1,1.0,,4.0,,,,,,False,False,False,1826.0
c:26799,software,USA,other,3549060.8571,7,1.2857,,1.0,,1.0,1.0,2.0,13.0,False,False,False,3287.0
c:26800,hardware,other,other,10965000.0,2,3.0,,2.0,,,,,,False,False,False,
c:26802,mobile,USA,other,8426923.0769,13,0.9231,,1.0,4.0,1.0,2.0,3.0,10.0,True,False,False,
c:26803,biotech,USA,other,2485000.0,2,3.5,,1.0,,,,,,False,False,False,4383.0
c:26806,software,USA,other,6500000.0,1,1.0,,1.0,,1.0,,1.0,2.0,False,True,False,3052.0
c:268062,games_video,other,other,209375.0,2,0.0,,,,,,,,False,False,False,741.0
c:268067,biotech,USA,California,3718192.0,1,0.0,,1.0,,2.0,,1.0,5.0,False,False,False,2922.0
c:26807,cleantech,USA,California,25537850.0,3,5.3333,,2.0,,1.0,2.0,9.0,7.0,False,False,False,3653.0
c:268099,real_estate,USA,other,100000.0,1,0.0,,1.0,,,,,,False,False,False,1461.0
c:2681,mobile,USA,other,608333.3333,3,1.6667,3.0,1.0,,1.0,,,1.0,False,False,False,2314.0
c:26810,other,other,other,1666000.0,1,2.0,,1.0,,,,,,False,False,False,5114.0
c:268100,consulting,other,other,100000.0,1,0.0,,,,,,,1.0,False,False,False,5844.0
c:268105,ecommerce,other,other,10000.0,1,0.0,,1.0,,,,,3.0,False,False,False,334.0
c:26811,games_video,other,other,3000000.0,1,2.0,,1.0,,1.0,,1.0,1.0,False,False,False,2192.0
c:26812,semiconductor,other,other,10400000.0,3,2.0,,,,1.0,1.0,,3.0,False,True,False,
c:268122,government,USA,other,15000.0,1,0.0,,1.0,,,,,,False,False,False,4000.0
c:26813,semiconductor,USA,California,14000000.0,1,5.0,,1.0,1.0,,,1.0,1.0,False,False,True,4018.0
c:268136,health,USA,California,1762500.0,2,0.0,,1.0,,1.0,,,1.0,False,False,False,
c:268137,hardware,USA,California,1293729.0,2,0.0,,1.0,,1.0,,1.0,2.0,False,False,False,3287.0
c:26814,software,other,other,2800000.0,1,1.0,,1.0,,1.0,,1.0,3.0,False,False,False,3653.0
c:26815,manufacturing,other,other,1089147.3333,3,1.6667,,2.0,,,,,,False,False,False,
c:268183,health,USA,other,50000.0,1,1.0,,1.0,,,,,,False,False,False,422.0
c:268207,health,USA,California,,1,2.0,,1.0,,,,,,False,False,False,184.0
c:268216,consulting,USA,other,10000.0,1,1.0,,1.0,1.0,,,,,False,False,False,487.0
c:268224,ecommerce,USA,California,257875.0,2,0.0,,1.0,,,,,,False,False,False,1461.0
c:268229,hardware,USA,California,500000.0,1,0.0,,1.0,,,,,,False,False,False,
c:26823,software,USA,other,859477.5,2,0.5,,1.0,,,,,,False,False,False,
c:268232,,USA,other,5000000.0,1,0.0,,1.0,,,,,,False,False,False,
c:268233,cleantech,USA,other,50000.0,1,0.0,,1.0,,,,,,False,False,False,731.0
c:268239,software,USA,other,1500000.0,1,0.0,,1.0,,,,,,False,False,False,
c:268240,software,USA,other,25000.0,1,0.0,,1.0,,,,,,False,False,False,1096.0
c:268249,software,USA,other,6699990.0,1,0.0,,1.0,,,,,,False,False,False,365.0
c:268259,other,USA,other,560000.0,1,0.0,,1.0,,,,,,False,False,False,
c:268260,software,USA,California,639363.0,3,0.0,,1.0,,,,,,False,False,False,731.0
c:268265,health,USA,other,3550000.0,1,0.0,,1.0,,,,,,False,False,False,1461.0
c:268266,music,other,other,500000.0,1,0.0,,1.0,,,,,,False,False,False,731.0
c:268267,software,USA,California,2500000.0,1,0.0,,1.0,,,,,,False,False,False,731.0
c:268268,medical,USA,other,200000.0,1,0.0,,1.0,,,,,,False,False,False,5114.0
c:268269,other,USA,other,4350999.0,1,0.0,,1.0,,,,,,False,False,False,
c:26827,software,USA,other,1215243.0,6,0.6667,,1.0,2.0,,,,8.0,False,False,False,2192.0
c:268272,cleantech,other,other,450000.0,1,0.0,,1.0,,,1.0,,,False,False,False,
c:268274,,USA,other,78360.0,1,0.0,,1.0,,,,,,False,False,False,
c:268276,software,USA,other,300000.0,1,0.0,,1.0,,,,,,False,False,False,1826.0
c:268279,web,other,other,100000.0,1,1.0,,,,,,,,False,False,False,870.0
c:268280,education,other,other,500000.0,1,0.0,,1.0,,,,,4.0,False,False,False,700.0
c:268285,fashion,other,other,1360000.0,1,3.0,,1.0,,,,,,False,False,False,762.0
c:268292,social,other,other,750000.0,2,1.0,,1.0,,,,,,False,False,False,
c:2683,enterprise,other,other,3500000.0,2,1.5,1.0,,,,,,12.0,False,True,False,1882.0
c:268305,health,USA,other,9165500.0,1,0.0,,1.0,,,,,,False,False,False,2192.0
c:268306,biotech,USA,other,6505600.0,1,0.0,,1.0,,,,,,False,False,False,
c:268308,ecommerce,USA,other,200000.0,1,0.0,,1.0,,,,,,False,False,False,
c:268309,software,USA,California,2000006.0,1,0.0,,1.0,,1.0,,,2.0,False,False,False,2922.0
c:268316,real_estate,other,other,40000.0,1,1.0,,,,,,,,False,False,False,153.0
c:268323,,USA,California,3000000.0,1,0.0,,1.0,,,,,,False,False,False,1096.0
c:268328,biotech,USA,other,1400000.0,2,0.0,,1.0,,,,,,False,False,False,
c:268331,ecommerce,other,other,231588.0,1,1.0,,1.0,,,,,,False,False,False,853.0
c:268332,biotech,other,other,,1,0.0,,1.0,,,,,,False,False,False,5114.0
c:268335,other,USA,other,1420000.0,1,0.0,,1.0,,,,,,False,False,False,
c:268337,software,other,other,306498.0,1,0.0,,1.0,,,,,,False,False,False,
c:268339,biotech,USA,other,450000.0,1,0.0,,1.0,,,,,,False,False,False,3287.0
c:268342,nonprofit,USA,other,550000.0,1,0.0,,1.0,,,,,,False,False,False,2922.0
c:268345,health,USA,other,12500000.0,1,0.0,,1.0,,,,,,False,False,False,4383.0
c:268347,social,other,other,1157940.0,1,0.0,,1.0,,,,1.0,3.0,False,False,False,
c:268349,,USA,other,11050000.0,1,0.0,,1.0,,,,,,False,False,False,1096.0
c:268352,health,USA,other,1750000.0,1,0.0,,1.0,,1.0,,,2.0,False,False,False,10958.0
c:268355,cleantech,USA,other,687070.0,1,0.0,,1.0,,,,,2.0,False,False,False,
c:268360,health,USA,other,650000.0,1,0.0,,1.0,,,,,,False,False,False,1826.0
c:268363,,USA,California,3772908.6667,3,0.0,,1.0,,,,,2.0,False,False,False,365.0
c:268364,biotech,USA,other,3673834.3333,3,0.0,,1.0,,,,,,False,False,False,6940.0
c:268371,mobile,USA,other,3633625.0,4,0.0,,1.0,,,,,,False,False,False,
c:268372,manufacturing,USA,other,981000.0,1,0.0,,1.0,,,,,,False,False,False,1461.0
c:268375,real_estate,other,other,2885857.0,1,1.0,,1.0,,,,,,False,False,False,2557.0
c:268376,manufacturing,USA,other,25000.0,1,0.0,,1.0,,,,,,False,False,False,
c:268379,ecommerce,USA,other,100000.0,1,0.0,,1.0,,,,,,False,False,False,
c:268381,,USA,other,175000.0,1,0.0,,1.0,,,,,,False,False,False,1461.0
c:268385,analytics,other,other,,1,0.0,,1.0,,,,,,False,False,False,334.0
c:268386,hospitality,other,other,5000000.0,1,1.0,,1.0,,,,,,False,False,False,
c:268388,manufacturing,USA,California,2474801.0,1,0.0,,1.0,,,,,,False,False,False,
c:268389,biotech,USA,other,5400000.0,1,0.0,,1.0,,,,,,False,False,False,1461.0
c:268390,local,USA,California,886180.0,2,0.0,,1.0,,,,,,False,False,False,1826.0
c:268391,biotech,other,other,3988460.0,1,1.0,,1.0,,,,,,False,False,False,
c:268395,pets,USA,other,3500000.0,1,0.0,,1.0,,,,,,False,False,False,3653.0
c:268398,medical,USA,other,50000.0,1,0.0,,1.0,,,,,,False,False,False,1461.0
c:2684,web,USA,other,1000000.0,1,1.0,,2.0,,,,,,False,False,False,2169.0
c:268405,software,USA,California,1300000.0,2,0.0,,2.0,,,,,,False,False,False,2557.0
c:268410,public_relations,USA,other,150000.0,1,0.0,,1.0,,,,,,False,False,False,2557.0
c:268417,education,USA,other,1200000.0,1,0.0,,1.0,,,,,,False,False,False,18263.0
c:268418,biotech,USA,other,1346510.0,1,0.0,,1.0,,,,,,False,False,False,2192.0
c:268419,mobile,other,other,,1,1.0,,,,,,,,False,False,False,214.0
c:268422,biotech,USA,other,8612264.5,2,0.0,,1.0,,,,,,False,False,False,
c:268423,biotech,USA,other,127380.0,1,0.0,,1.0,,,,,,False,False,False,10958.0
c:268424,web,other,other,151525.0,2,1.0,,,,,,,,False,False,False,351.0
c:26843,software,USA,California,7300000.0,1,2.0,,1.0,,,,,,False,True,False,1573.0
c:26844,social,other,other,296838.0,1,0.0,1.0,1.0,,,,,6.0,False,False,False,1931.0
c:268444,,USA,California,8000000.0,1,1.0,,1.0,,1.0,,,1.0,False,False,False,
c:268447,web,other,other,,1,4.0,,,,,,,,False,False,False,535.0
c:26845,ecommerce,USA,California,900000.0,1,0.0,1.0,1.0,,,,,1.0,False,False,False,1948.0
c:268458,transportation,USA,other,1390000.0,1,1.0,1.0,1.0,,,,,,False,False,False,
c:268462,travel,other,other,2500.0,1,0.0,,1.0,,,,,,False,False,False,184.0
c:268470,web,other,other,,1,1.0,,1.0,,,2.0,,6.0,False,False,False,365.0
c:268488,hardware,other,other,,1,2.0,,3.0,,,,,,False,False,False,538.0
c:268492,software,USA,other,2521400.0,1,0.0,,1.0,,,,,,False,False,False,122.0
c:268495,music,other,other,5000000.0,1,0.0,,2.0,,,,,,False,False,False,1826.0
c:268514,real_estate,other,other,24000000.0,1,0.0,,1.0,,,,,,False,False,False,
c:268518,software,other,other,300000.0,1,0.0,,1.0,,,,,,False,False,False,
c:268521,health,USA,other,11500000.0,1,0.0,,1.0,,,,,,False,False,False,1096.0
c:268522,manufacturing,other,other,17500000.0,2,0.0,,1.0,,,,,,False,False,False,
c:268524,biotech,USA,other,1500000.0,1,0.0,,1.0,,,,,,False,False,False,3622.0
c:268527,biotech,USA,other,2000000.0,1,0.0,,1.0,,,,,,False,False,False,
c:268539,health,USA,other,40000000.0,1,0.0,,1.0,,,,,,False,False,False,4748.0
c:268542,ecommerce,USA,California,4702468.0,1,0.0,,1.0,,,,,,False,False,False,
c:268544,software,USA,other,,1,2.0,,1.0,,,,,2.0,False,False,False,731.0
c:268556,manufacturing,USA,California,1499999.0,1,0.0,,1.0,,,,,,False,False,False,1096.0
c:268557,health,USA,California,524000.0,1,0.0,,1.0,,,,,,False,False,False,
c:268565,games_video,USA,other,1500000.0,1,0.0,,1.0,,,,,,False,False,False,
c:268575,ecommerce,other,other,300000.0,1,0.0,,1.0,,,,,3.0,False,False,False,
c:268587,,USA,California,450000.0,1,0.0,,1.0,,,,,,False,False,False,
c:268590,health,USA,other,3500000.0,1,0.0,,1.0,,,,,,False,False,False,2557.0
c:268596,,USA,California,2074059.0,3,0.0,,1.0,,,,,1.0,False,False,False,
c:268597,security,USA,other,8986925.0,1,0.0,,1.0,,,,,,False,False,False,1096.0
c:268599,software,other,other,1010000.0,2,0.0,,1.0,,,,,,False,False,False,2922.0
c:2686,web,USA,other,,1,1.0,,1.0,,,,,,False,True,False,
c:268601,medical,USA,California,2381440.3333,3,0.0,,1.0,,,,,,False,False,False,
c:268610,education,other,other,1543920.0,1,1.0,,1.0,,,,,,False,False,False,1461.0
c:268613,health,USA,other,20000000.0,1,0.0,,1.0,,,,,,False,False,False,1096.0
c:268619,design,other,other,125000.0,1,1.0,,1.0,,,,,,False,False,False,1461.0
c:26862,cleantech,other,other,7250000.0,4,0.75,,1.0,,,,,,False,False,False,
c:26863,software,USA,other,500000.0,1,1.0,3.0,1.0,,,,,,False,False,True,2526.0
c:268640,biotech,USA,other,1020000.0,1,0.0,,1.0,,,,,,False,False,False,
c:268641,software,other,other,643300.0,1,1.0,,1.0,,,,1.0,1.0,False,False,False,
c:268642,biotech,USA,other,452650.0,2,0.0,,1.0,,,,,,False,False,False,1826.0
c:268644,biotech,other,other,7590940.0,1,0.0,,1.0,,,,,,False,False,False,5844.0
c:268647,biotech,USA,other,225000.0,1,0.0,,1.0,,,,,,False,False,False,1096.0
c:268653,biotech,other,other,909151.0,1,0.0,,,,,,,,False,False,False,
c:268657,nonprofit,USA,other,2000000.0,1,0.0,,1.0,,,,,,False,False,False,2557.0
c:268659,biotech,USA,other,25000000.0,1,0.0,,1.0,,,,,,False,False,False,
c:268660,software,other,other,45457543.0,1,0.0,,1.0,,,,,,False,False,False,
c:268661,biotech,USA,other,1000000.0,1,0.0,,1.0,,,,,,False,False,False,2557.0
c:268664,cleantech,USA,other,,1,1.0,,1.0,,,,,,False,False,False,8036.0
c:268666,biotech,USA,California,701696.0,1,0.0,,1.0,,,,,,False,False,False,
c:26867,biotech,USA,California,1000000.0,1,1.0,,1.0,,,,,,False,False,False,
c:268676,,USA,other,1350000.0,1,0.0,,1.0,,,,,,False,False,False,
c:268677,biotech,USA,other,5261705.5,2,0.0,,1.0,,,,,,False,False,False,1096.0
c:26868,biotech,USA,other,49500000.0,1,10.0,,1.0,,,,,1.0,False,False,False,
c:268683,mobile,other,other,76900.0,1,0.0,,1.0,,,,,,False,False,False,3287.0
c:268685,,USA,other,10864240.0,1,0.0,,1.0,,,,,,False,False,False,1096.0
c:268688,,USA,other,18000000.0,1,0.0,,1.0,,,,,,False,False,False,
c:268690,biotech,USA,other,400000.0,1,0.0,,1.0,,,,,,False,False,False,2040.0
c:268693,health,USA,other,1230000.0,1,0.0,,1.0,,,,,,False,False,False,
c:268695,biotech,USA,other,201000.0,1,0.0,,1.0,,,,,,False,False,False,1461.0
c:268702,finance,USA,other,165000.0,1,0.0,,1.0,,,,,,False,False,False,1096.0
c:268704,consulting,other,other,1355.0,1,0.0,,,,,,,,False,False,False,1096.0
c:268705,health,USA,California,5100000.0,1,0.0,,1.0,,,,,,False,False,False,1096.0
c:268708,education,USA,California,3000000.0,1,0.0,,1.0,,,,,,False,False,False,1826.0
c:268710,biotech,USA,other,127164.0,1,0.0,,1.0,,,,,,False,False,False,3653.0
c:268713,biotech,USA,other,9690000.0,1,0.0,,1.0,,,,,,False,False,False,1096.0
c:268715,biotech,USA,other,2780000.0,1,0.0,,1.0,,,,,,False,False,False,1096.0
c:268719,nonprofit,USA,California,3076375.5,4,0.0,,1.0,,,,,,False,False,False,2557.0
